yalefaces/subject15.centerlight	7955.63	8134.16	8128.63	8096.81	5436.84	2625.06	3731.75	4262.34	4247.59	1901.63	2833.56	3141.22	8101.06	7984.88	7903.72	7862.5	
yalefaces/subject15.glasses	8035	8159.91	8143.5	8107.97	4251	4173.06	5045.94	4341.28	2340	3323.38	3376.81	2744.56	8097.22	7881.31	7776.63	7424.47	
yalefaces/subject15.happy	8034.94	8160	8157.03	8151.41	5984.56	4196.63	4800.91	5230.06	4167.38	3623.63	3313.75	2687.22	8134.78	7750.72	7614.72	7786.63	
yalefaces/subject15.leftlight	7592.13	7842.75	7869.16	7845.85	5662.06	2522	3773.47	4760.03	3460.66	869.938	1110.19	943.344	3919.5	1694.31	1478.94	2157.25	
yalefaces/subject15.noglasses	8035	8159.84	8139.62	8088.91	3817.94	3971.84	4959.78	4031.19	2886.44	3560.56	4131.03	2953.91	8160	8143.37	7969	7564.72	
yalefaces/subject15.normal	8035	8160	8148.78	8144.66	5615.16	3809.25	4510.81	4649.38	4926.69	3788.16	3995.53	3585.25	8160	8139.28	8044.72	7977	
yalefaces/subject15.rightlight	4700.88	2991.75	2902.84	2650.72	4803.44	1242.22	1470.69	1635.97	4914.44	2234.84	3504.66	4017.22	8159.56	8063.19	7954.28	8069.56	
yalefaces/subject15.sad	8034.88	8160	8157.19	8152.94	6097.78	4276.97	5099.16	5443.31	4176.59	3571.22	3530.22	2543.59	8126.09	7705.75	7477.69	7746.09	
yalefaces/subject15.sleepy	8035	8160	8140	8080.66	3710.47	4030.91	4992.31	3971.16	2908.75	3647.63	4205.28	3103.91	8160	8142.81	7981.22	7584.16	
yalefaces/subject15.surprised	8035	8160	8141.75	8056.97	3766.63	3591.25	4771.34	3883.25	2838.25	3300.34	3932.09	2685	8160	8157.69	7974.69	7395.47	
yalefaces/subject15.wink	8035	8160	8157.47	8158.31	6408.19	4249.03	5209.88	5550.66	4282.81	2977.97	3197.53	2645.25	8074.88	7434.41	7428.63	7781.63	
